OID_,ADDRESS,NUMBER_OF_PAYPHONES,BUROUGH,BUROUGH_ID,OPERATOR,COMMUNITY_BOARD,POINT,LATITUDE,LONGITUDE,LOCATION,ADVERTISING,WI_FI
143,158-01 85 AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,8,POINT (-73.80632352 40.71208054),40.712080540000000,-73.806323520000000,CURBSIDE,FALSE,FALSE
144,108-03 37 AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,3,POINT (-73.86001043 40.75394454),40.753944540000000,-73.860010430000000,CURBSIDE,FALSE,FALSE
145,103-99 WOODHAVEN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,10,POINT (-73.84463534 40.68083999),40.680839990000000,-73.844635340000000,CURBSIDE,TRUE,FALSE
146,80-03 PARSONS BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,8,POINT (-73.80894589 40.71963303),40.719633030000000,-73.808945890000000,CURBSIDE,TRUE,FALSE
147,41-13 50 STREET,1,QUEENS,3,BAS COMMUNICATIONS,2,POINT (-73.91434551 40.74587604),40.745876040000000,-73.914345510000000,CURBSIDE,FALSE,FALSE
148,162-94 FOCH BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,12,POINT (-73.78326375 40.68418545),40.684185450000000,-73.783263750000000,CURBSIDE,TRUE,FALSE
149,17-17 HANCOCK STREET,1,QUEENS,3,BAS COMMUNICATIONS,5,POINT (-73.90449812 40.69958341),40.699583410000000,-73.904498120000000,CURBSIDE,TRUE,FALSE
150,35-97 146 STREET,1,QUEENS,3,BAS COMMUNICATIONS,7,POINT (-73.82069569 40.76518469),40.765184690000000,-73.820695690000000,CURBSIDE,TRUE,FALSE
151,97-58 104 STREET,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.83975528 40.68764034),40.687640340000000,-73.839755280000000,CURBSIDE,TRUE,FALSE
152,157-01 CROSS BAY BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,10,POINT (-73.84063082 40.6622743),40.662274300000000,-73.840630820000000,CURBSIDE,TRUE,FALSE
153,80-55 KEW GARDENS ROAD,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.830066 40.71331475),40.713314750000000,-73.830066000000000,CURBSIDE,TRUE,FALSE
154,42-51 MAIN STREET,1,QUEENS,3,BAS COMMUNICATIONS,7,POINT (-73.8276742 40.75387051),40.753870510000000,-73.827674200000000,CURBSIDE,TRUE,FALSE
155,117-20 118 STREET,1,QUEENS,3,BAS COMMUNICATIONS,10,POINT (-73.82025825 40.67579527),40.675795270000000,-73.820258250000000,CURBSIDE,TRUE,FALSE
156,55-45 97 STREET,1,QUEENS,3,BAS COMMUNICATIONS,4,POINT (-73.86453215 40.73837622),40.738376220000000,-73.864532150000000,CURBSIDE,FALSE,FALSE
157,63-59 WETHEROLE STREET,1,QUEENS,3,BAS COMMUNICATIONS,6,POINT (-73.86405139 40.7281679),40.728167900000000,-73.864051390000000,CURBSIDE,FALSE,FALSE
158,73-04 72 STREET,1,QUEENS,3,BAS COMMUNICATIONS,5,POINT (-73.87818128 40.70194377),40.701943770000000,-73.878181280000000,CURBSIDE,TRUE,FALSE
159,100-89 76 STREET,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.86153901 40.68013695),40.680136950000000,-73.861539010000000,CURBSIDE,TRUE,FALSE
160,113-98 200 STREET,1,QUEENS,3,BAS COMMUNICATIONS,12,POINT (-73.75479266 40.70020174),40.700201740000000,-73.754792660000000,CURBSIDE,TRUE,FALSE
161,33-08 105 STREET,1,QUEENS,3,BAS COMMUNICATIONS,3,POINT (-73.86366331 40.75737436),40.757374360000000,-73.863663310000000,CURBSIDE,FALSE,FALSE
162,130-22 101 AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.81679092 40.69255765),40.692557650000000,-73.816790920000000,CURBSIDE,TRUE,FALSE
163,88-02 QUEENS BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,4,POINT (-73.8752448 40.73510285),40.735102850000000,-73.875244800000000,CURBSIDE,TRUE,FALSE
164,45-19 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.76901591 40.75973217),40.759732170000000,-73.769015910000000,CURBSIDE,TRUE,FALSE
165,209-09 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77416559 40.75906992),40.759069920000000,-73.774165590000000,CURBSIDE,TRUE,FALSE
166,223-15 UNION TURNPIKE,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.74744552 40.73562359),40.735623590000000,-73.747445520000000,CURBSIDE,TRUE,FALSE
167,34-07 FRANCIS LEWIS BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.78944897 40.76589761),40.765897610000000,-73.789448970000000,CURBSIDE,TRUE,FALSE
168,42-37 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77027448 40.76217752),40.762177520000000,-73.770274480000000,CURBSIDE,TRUE,FALSE
169,203-01 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77997822 40.75765115),40.757651150000000,-73.779978220000000,CURBSIDE,TRUE,FALSE
170,250-01 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.73747602 40.76846704),40.768467040000000,-73.737476020000000,CURBSIDE,TRUE,FALSE
171,39-20 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77174121 40.76500753),40.765007530000000,-73.771741210000000,CURBSIDE,TRUE,FALSE
172,193-20 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.78823625 40.75787248),40.757872480000000,-73.788236250000000,CURBSIDE,TRUE,FALSE
173,41-01 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77093039 40.76354296),40.763542960000000,-73.770930390000000,CURBSIDE,TRUE,FALSE
174,40-18 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77123901 40.76407606),40.764076060000000,-73.771239010000000,CURBSIDE,TRUE,FALSE
175,212-20 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77088869 40.75992255),40.759922550000000,-73.770888690000000,CURBSIDE,TRUE,FALSE
176,204-02 HILLSIDE AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,12,POINT (-73.76099562 40.7203724),40.720372400000000,-73.760995620000000,CURBSIDE,TRUE,FALSE
177,252-34 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.73597143 40.77007203),40.770072030000000,-73.735971430000000,CURBSIDE,TRUE,FALSE
178,255-03 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.73434625 40.77202256),40.772022560000000,-73.734346250000000,CURBSIDE,TRUE,FALSE
179,205-04 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.77800607 40.75804535),40.758045350000000,-73.778006070000000,CURBSIDE,TRUE,FALSE
180,107-29 METROPOLITAN AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,6,POINT (-73.84515635 40.70955375),40.709553750000000,-73.845156350000000,CURBSIDE,TRUE,FALSE
181,92-03 JAMAICA AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.85310222 40.69332062),40.693320620000000,-73.853102220000000,CURBSIDE,TRUE,FALSE
182,248-68 HORACE HARDING EXPRESSWAY,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.7317724 40.76028551),40.760285510000000,-73.731772400000000,CURBSIDE,TRUE,FALSE
183,194-20 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.78733736 40.75790376),40.757903760000000,-73.787337360000000,CURBSIDE,TRUE,FALSE
184,194-03 NORTHERN BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.78745644 40.75791496),40.757914960000000,-73.787456440000000,CURBSIDE,TRUE,FALSE
185,43-20 BELL BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,11,POINT (-73.76985175 40.76124346),40.761243460000000,-73.769851750000000,CURBSIDE,TRUE,FALSE
186,101-20 QUEENS BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,6,POINT (-73.85226449 40.72637477),40.726374770000000,-73.852264490000000,CURBSIDE,TRUE,FALSE
187,100-23 QUEENS BOULEVARD,1,QUEENS,3,BAS COMMUNICATIONS,6,POINT (-73.85339992 40.72685381),40.726853810000000,-73.853399920000000,CURBSIDE,TRUE,FALSE
188,38-38 29 STREET,1,QUEENS,3,BAS COMMUNICATIONS,1,POINT (-73.93395188 40.75415065),40.754150650000000,-73.933951880000000,CURBSIDE,TRUE,FALSE
189,86-30 86 STREET,1,QUEENS,3,BAS COMMUNICATIONS,9,POINT (-73.85842108 40.69338218),40.693382180000000,-73.858421080000000,CURBSIDE,TRUE,FALSE
190,83-49 DONGAN AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,4,POINT (-73.88006032 40.74001833),40.740018330000000,-73.880060320000000,CURBSIDE,FALSE,FALSE
191,103-27 114 STREET,1,QUEENS,3,BAS COMMUNICATIONS,10,POINT (-73.82895926 40.68634573),40.686345730000000,-73.828959260000000,CURBSIDE,FALSE,FALSE
192,88-12 37 AVENUE,1,QUEENS,3,BAS COMMUNICATIONS,3,POINT (-73.87859085 40.7503398),40.750339800000000,-73.878590850000000,CURBSIDE,TRUE,FALSE
193,35-06 21 STREET,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.93566326 40.76107386),40.761073860000000,-73.935663260000000,CURBSIDE,FALSE,FALSE
194,117-02 LIBERTY AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.82579089 40.68594299),40.685942990000000,-73.825790890000000,CURBSIDE,TRUE,FALSE
195,221-12 SOUTH CONDUIT AVENUE,2,QUEENS,3,CBS OUTDOOR LLC,13,POINT (-73.75664685 40.66549515),40.665495150000000,-73.756646850000000,CURBSIDE,FALSE,FALSE
196,122-20 LIBERTY AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.82110313 40.68741798),40.687417980000000,-73.821103130000000,CURBSIDE,FALSE,FALSE
197,22-04 31 STREET,2,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91103577 40.77586536),40.775865360000000,-73.911035770000000,CURBSIDE,FALSE,FALSE
198,21-01 31 STREET,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.90879112 40.77768062),40.777680620000000,-73.908791120000000,CURBSIDE,FALSE,FALSE
199,24-19 DITMARS BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.914931 40.77913179),40.779131790000000,-73.914931000000000,CURBSIDE,FALSE,FALSE
200,48-20 SKILLMAN AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.91588958 40.74631634),40.746316340000000,-73.915889580000000,CURBSIDE,FALSE,FALSE
201,97-68 CORONA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.8654619 40.74435538),40.744355380000000,-73.865461900000000,CURBSIDE,FALSE,FALSE
202,23-01 31 STREET,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91301651 40.77421728),40.774217280000000,-73.913016510000000,CURBSIDE,FALSE,FALSE
203,54-12 48 STREET,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.91918177 40.73076967),40.730769670000000,-73.919181770000000,CURBSIDE,TRUE,FALSE
204,99-21 NORTHERN BOULEVARD,2,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.86923308 40.75726554),40.757265540000000,-73.869233080000000,CURBSIDE,FALSE,FALSE
205,209-25 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,13,POINT (-73.75099124 40.71473539),40.714735390000000,-73.750991240000000,CURBSIDE,FALSE,FALSE
206,97-07 QUEENS BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,6,POINT (-73.86117219 40.72991836),40.729918360000000,-73.861172190000000,CURBSIDE,TRUE,FALSE
207,41-27 102 STREET,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.86323874 40.74792643),40.747926430000000,-73.863238740000000,CURBSIDE,FALSE,FALSE
208,92-15 UNION HALL STREET,2,QUEENS,3,CBS OUTDOOR LLC,12,POINT (-73.79782427 40.70404845),40.704048450000000,-73.797824270000000,CURBSIDE,TRUE,FALSE
209,57-02 HOFFMAN DRIVE,2,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.87389363 40.73406386),40.734063860000000,-73.873893630000000,CURBSIDE,FALSE,FALSE
210,77-01 WOODSIDE AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.88785617 40.74357515),40.743575150000000,-73.887856170000000,CURBSIDE,FALSE,FALSE
211,200-01 32 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,11,POINT (-73.78918045 40.76975349),40.769753490000000,-73.789180450000000,CURBSIDE,FALSE,FALSE
212,FEB-33 BEACH 20 STREET,2,QUEENS,3,CBS OUTDOOR LLC,14,POINT (-73.75410943 40.59601065),40.596010650000000,-73.754109430000000,CURBSIDE,FALSE,FALSE
213,20-22 21 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91512872 40.78264795),40.782647950000000,-73.915128720000000,CURBSIDE,FALSE,FALSE
214,13-40 CENTRAL AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,14,POINT (-73.75019145 40.60666578),40.606665780000000,-73.750191450000000,CURBSIDE,FALSE,FALSE
215,96-19 101 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,9,POINT (-73.84473466 40.68463615),40.684636150000000,-73.844734660000000,CURBSIDE,TRUE,FALSE
216,37-02 JUNCTION BOULEVARD,2,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.87065969 40.7512589),40.751258900000000,-73.870659690000000,CURBSIDE,TRUE,FALSE
217,159-29 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,12,POINT (-73.79931128 40.70369698),40.703696980000000,-73.799311280000000,CURBSIDE,TRUE,FALSE
218,59-12 99 STREET,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.85930297 40.73686582),40.736865820000000,-73.859302970000000,CURBSIDE,TRUE,FALSE
219,31-01 30 AVENUE,2,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92126433 40.76684535),40.766845350000000,-73.921264330000000,CURBSIDE,FALSE,FALSE
220,224-19 LINDEN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,13,POINT (-73.73640979 40.69397986),40.693979860000000,-73.736409790000000,CURBSIDE,FALSE,FALSE
221,31-02 30 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92127517 40.76683163),40.766831630000000,-73.921275170000000,CURBSIDE,FALSE,FALSE
222,30-01 21 STREET,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92789648 40.76975912),40.769759120000000,-73.927896480000000,CURBSIDE,FALSE,FALSE
223,60-02 KISSENA BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.81512077 40.73957283),40.739572830000000,-73.815120770000000,CURBSIDE,FALSE,FALSE
224,77-20 QUEENS BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.88540081 40.73808048),40.738080480000000,-73.885400810000000,CURBSIDE,FALSE,FALSE
225,41-25 GREENPOINT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.92367755 40.74016254),40.740162540000000,-73.923677550000000,CURBSIDE,FALSE,FALSE
226,84-02 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.8785664 40.73999206),40.739992060000000,-73.878566400000000,CURBSIDE,TRUE,FALSE
227,43-02 30 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91248285 40.76270269),40.762702690000000,-73.912482850000000,CURBSIDE,FALSE,FALSE
228,23-17 21 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91339703 40.7814527),40.781452700000000,-73.913397030000000,CURBSIDE,FALSE,FALSE
229,108-02 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.86091912 40.75781848),40.757818480000000,-73.860919120000000,CURBSIDE,TRUE,FALSE
230,59-40 QUEENS BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.90499036 40.74136731),40.741367310000000,-73.904990360000000,CURBSIDE,FALSE,FALSE
231,45-23 GREENPOINT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.9196121 40.74193563),40.741935630000000,-73.919612100000000,CURBSIDE,FALSE,FALSE
232,132-03 111 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.81052024 40.6835858),40.683585800000000,-73.810520240000000,CURBSIDE,FALSE,FALSE
233,39-15 MAIN STREET,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.83038703 40.76009688),40.760096880000000,-73.830387030000000,CURBSIDE,FALSE,FALSE
234,48-18 QUEENS BOULEVARD,2,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.91627666 40.74271551),40.742715510000000,-73.916276660000000,CURBSIDE,TRUE,FALSE
235,59-17 JUNCTION BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.86477436 40.73460521),40.734605210000000,-73.864774360000000,CURBSIDE,TRUE,FALSE
236,51-11 108 STREET,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.8551743 40.74378023),40.743780230000000,-73.855174300000000,CURBSIDE,TRUE,FALSE
237,206-02 HILLSIDE AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,13,POINT (-73.75927553 40.72117028),40.721170280000000,-73.759275530000000,CURBSIDE,FALSE,FALSE
238,32-04 30 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92047057 40.7664578),40.766457800000000,-73.920470570000000,CURBSIDE,FALSE,FALSE
239,81-18 ROOSEVELT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.88460857 40.74755183),40.747551830000000,-73.884608570000000,CURBSIDE,TRUE,FALSE
240,225-18 MERRICK BOULEVARD,2,QUEENS,3,CBS OUTDOOR LLC,13,POINT (-73.7445579 40.67750209),40.677502090000000,-73.744557900000000,CURBSIDE,FALSE,FALSE
241,23-42 30 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92622923 40.76914873),40.769148730000000,-73.926229230000000,CURBSIDE,FALSE,FALSE
242,82-02 37 AVENUE,2,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.88415362 40.74975267),40.749752670000000,-73.884153620000000,CURBSIDE,TRUE,FALSE
243,97-02 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.87118628 40.75704267),40.757042670000000,-73.871186280000000,CURBSIDE,TRUE,FALSE
244,94-02 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,9,POINT (-73.85119306 40.69400711),40.694007110000000,-73.851193060000000,CURBSIDE,FALSE,FALSE
245,103-07 ROOSEVELT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.86258145 40.74989089),40.749890890000000,-73.862581450000000,CURBSIDE,FALSE,FALSE
246,41-17 108 STREET,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.85830108 40.74984453),40.749844530000000,-73.858301080000000,CURBSIDE,TRUE,FALSE
247,51-30 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.90980664 40.75300618),40.753006180000000,-73.909806640000000,CURBSIDE,TRUE,FALSE
248,248-25 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,11,POINT (-73.73862066 40.76749251),40.767492510000000,-73.738620660000000,CURBSIDE,TRUE,FALSE
249,64-51 108 STREET,1,QUEENS,3,CBS OUTDOOR LLC,6,POINT (-73.84910569 40.73199469),40.731994690000000,-73.849105690000000,CURBSIDE,TRUE,FALSE
250,35-01 JUNCTION BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.87164154 40.7530633),40.753063300000000,-73.871641540000000,CURBSIDE,TRUE,TRUE
251,171-08 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,12,POINT (-73.78855503 40.70748198),40.707481980000000,-73.788555030000000,CURBSIDE,TRUE,FALSE
252,122-03 14 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.84561551 40.78540287),40.785402870000000,-73.845615510000000,CURBSIDE,TRUE,FALSE
253,137-01 CROSS BAY BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.84314536 40.6720437),40.672043700000000,-73.843145360000000,CURBSIDE,TRUE,FALSE
254,57-16 MYRTLE AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,5,POINT (-73.90307955 40.7004386),40.700438600000000,-73.903079550000000,CURBSIDE,TRUE,FALSE
255,134-02 CROSS BAY BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.84320802 40.67452232),40.674522320000000,-73.843208020000000,CURBSIDE,TRUE,FALSE
256,47-16 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91320241 40.75623936),40.756239360000000,-73.913202410000000,CURBSIDE,TRUE,FALSE
257,42-20 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91717776 40.75810596),40.758105960000000,-73.917177760000000,CURBSIDE,TRUE,TRUE
258,44-18 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91559048 40.75736099),40.757360990000000,-73.915590480000000,CURBSIDE,TRUE,TRUE
259,133-35 ROOSEVELT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.8334775 40.75843258),40.758432580000000,-73.833477500000000,CURBSIDE,TRUE,FALSE
260,42-01 BOWNE STREET,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.82199891 40.75707598),40.757075980000000,-73.821998910000000,CURBSIDE,TRUE,FALSE
261,64-19 KISSENA BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,8,POINT (-73.81479392 40.73772233),40.737722330000000,-73.814793920000000,CURBSIDE,FALSE,FALSE
262,213-15 35 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,11,POINT (-73.77422976 40.76889076),40.768890760000000,-73.774229760000000,CURBSIDE,TRUE,FALSE
263,213-34 38 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,11,POINT (-73.77227006 40.76659229),40.766592290000000,-73.772270060000000,CURBSIDE,TRUE,FALSE
264,45-45 KISSENA BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.81989558 40.75135265),40.751352650000000,-73.819895580000000,CURBSIDE,TRUE,FALSE
265,105-19 177 STREET,1,QUEENS,3,CBS OUTDOOR LLC,12,POINT (-73.78116361 40.7033757),40.703375700000000,-73.781163610000000,CURBSIDE,FALSE,FALSE
266,60-01 MAIN STREET,1,QUEENS,3,CBS OUTDOOR LLC,7,POINT (-73.82552958 40.74309412),40.743094120000000,-73.825529580000000,CURBSIDE,FALSE,FALSE
267,32-21 BROADWAY,2,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92436783 40.76150616),40.761506160000000,-73.924367830000000,CURBSIDE,FALSE,FALSE
268,36-02 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92127959 40.76003565),40.760035650000000,-73.921279590000000,CURBSIDE,FALSE,FALSE
269,38-04 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91968501 40.75928524),40.759285240000000,-73.919685010000000,CURBSIDE,FALSE,FALSE
270,82-87 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.8806313 40.7415752),40.741575200000000,-73.880631300000000,CURBSIDE,TRUE,FALSE
271,72-01 ROOSEVELT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.89340161 40.74664905),40.746649050000000,-73.893401610000000,CURBSIDE,TRUE,FALSE
272,29-19 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.9267671 40.76263305),40.762633050000000,-73.926767100000000,CURBSIDE,FALSE,FALSE
273,23-55 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92938644 40.7639604),40.763960400000000,-73.929386440000000,CURBSIDE,FALSE,FALSE
274,45-20 48 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.92014925 40.73938064),40.739380640000000,-73.920149250000000,CURBSIDE,FALSE,FALSE
275,41-06 GREENPOINT AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.92386171 40.74006111),40.740061110000000,-73.923861710000000,CURBSIDE,TRUE,FALSE
276,108-01 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,3,POINT (-73.86091908 40.75783495),40.757834950000000,-73.860919080000000,CURBSIDE,TRUE,FALSE
277,105-01 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,9,POINT (-73.84186108 40.69523804),40.695238040000000,-73.841861080000000,CURBSIDE,TRUE,FALSE
278,250-06 NORTHERN BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,11,POINT (-73.73746162 40.76845603),40.768456030000000,-73.737461620000000,CURBSIDE,FALSE,FALSE
279,90-59 CORONA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.87369732 40.74244887),40.742448870000000,-73.873697320000000,CURBSIDE,FALSE,FALSE
280,31-93 29 STREET,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92685347 40.76287465),40.762874650000000,-73.926853470000000,CURBSIDE,TRUE,FALSE
281,29-24 30 AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.92277976 40.76753531),40.767535310000000,-73.922779760000000,CURBSIDE,TRUE,FALSE
282,39-42 62 STREET,1,QUEENS,3,CBS OUTDOOR LLC,2,POINT (-73.90199188 40.74604186),40.746041860000000,-73.901991880000000,CURBSIDE,TRUE,FALSE
283,30-94 STEINWAY STREET,2,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.91654119 40.76201128),40.762011280000000,-73.916541190000000,CURBSIDE,TRUE,TRUE
284,48-12 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,1,POINT (-73.9125495 40.75593145),40.755931450000000,-73.912549500000000,CURBSIDE,FALSE,FALSE
285,79-01 BROADWAY,1,QUEENS,3,CBS OUTDOOR LLC,4,POINT (-73.88605757 40.74439956),40.744399560000000,-73.886057570000000,CURBSIDE,TRUE,FALSE
286,111-15 QUEENS BOULEVARD,1,QUEENS,3,CBS OUTDOOR LLC,6,POINT (-73.83846414 40.71901125),40.719011250000000,-73.838464140000000,CURBSIDE,FALSE,FALSE
287,161-10 JAMAICA AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,12,POINT (-73.7984122 40.70403301),40.704033010000000,-73.798412200000000,CURBSIDE,TRUE,FALSE
288,108-02 LIBERTY AVENUE,2,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.83368207 40.68372865),40.683728650000000,-73.833682070000000,CURBSIDE,TRUE,FALSE
289,88-02 LIBERTY AVENUE,1,QUEENS,3,CBS OUTDOOR LLC,10,POINT (-73.85050348 40.67989258),40.679892580000000,-73.850503480000000,CURBSIDE,TRUE,FALSE
